# Copyright 2004 The GLoBES Team
#
# If you modify this file you have to rename it.
#
# If you are using this file for producing a scientific publication
# or a talk please cite the following references.
#
0.09999999999999999   5.0058260545811125e13   1.4614421874999988e14   0.   4.566190352877114e12    5.647662118397271e14    0.
0.18979999999999997   1.7764448528445372e14   9.436209817418308e14    0.   1.602590456578305e13    1.9792726048102102e15   0.
0.27959999999999996   3.796801907023858e14    3.074331542678383e15    0.   3.385925593915786e13    4.1753565285507895e15   0.
0.36939999999999995   6.52558330959739e14     7.354134659421884e15    0.   5.749762844137625e13    7.07881995798758e15     0.
0.45919999999999994   9.926718602166445e14    1.4712834994920482e16   0.   8.637240604081289e13    1.0615464868046694e16   0.
0.5489999999999999    1.396413732633234e15    2.6211693108945712e16   0.   1.199149727058425e14    1.471109323365424e16    0.
0.6387999999999999    1.8601769023696385e15   4.3038947140832944e16   0.   1.5755671240483972e14   1.9291507029736332e16   0.
0.7285999999999999    2.38035432358599e15     6.6509812809481416e16   0.   1.9872900910617928e14   2.4282508231219088e16   0.
0.8183999999999999    2.953338950442419e15    9.806648341335424e16    0.   2.4286324677823588e14   2.960989881302862e16    0.
0.9081999999999999    3.5755237370990585e15   1.3927812983047845e17   0.   2.8939080938938425e14   3.5199480750091028e16   0.
0.9979999999999999    4.243301637716039e15    1.9184090051844477e17   0.   3.37743080907999e14     4.097705601733243e16    0.
1.0877999999999999    5.007850078518648e15    2.5214419247032477e17   0.   3.866293023910366e14    4.661065002636511e16    0.
1.1775999999999998    5.818292299343711e15    3.238559981260403e17    0.   4.361039447480536e14    5.2248482237357976e16   0.
1.2673999999999999    6.666022648465263e15    4.080761240350502e17    0.   4.8566428119800156e14   5.783987449132529e16    0.
1.3572                7.542687106047115e15    5.058138271083599e17    0.   5.348042680676791e14    6.3332964629484864e16   0.
1.4469999999999998    8.439029476031132e15    6.180783642569747e17    0.   5.83029753742692e14     6.8680135489441896e16   0.
1.5367999999999997    9.344891386137232e15    7.458789923919005e17    0.   6.29858478667454e14     7.383801490518882e16    0.
1.6265999999999998    1.0249212287863392e16   8.902249684241434e17    0.   6.748200753451858e14    7.876747570710544e16    0.
1.7164                1.1140029456485634e16   1.0521255492647085e18   0.   7.174560683379151e14    8.343363572195878e16    0.
1.8061999999999998    1.2004477991058044e16   1.2325899918246013e18   0.   7.573198742664779e14    8.780585777290325e16    0.
1.8959999999999997    1.282879081441275e16    1.4326275530148273e18   0.   7.939768018105161e14    9.185774967948046e16    0.
1.9857999999999998    1.359829867315994e16    1.653247489746393e18    0.   8.270040517084806e14    9.556716425761942e16    0.
2.0756                1.3862332972023394e16   1.7744041949221363e18   0.   8.427100450394734e14    9.828998126346725e16    0.
2.1654                1.3970161300751328e16   1.8683038377230372e18   0.   8.522244357168294e14    1.0059025355166656e17   0.
2.2552                1.401201919371477e16    1.9551742465822433e18   0.   8.584323692083059e14    1.0261170609393694e17   0.
2.3449999999999998    1.3996701362170762e16   2.0347674965250755e18   0.   8.61700925709177e14     1.0437632095510622e17   0.
2.4348                1.3933002517376368e16   2.1068356625768548e18   0.   8.623971854147179e14    1.0590608020000224e17   0.
2.5246                1.3829717370588632e16   2.171130819762901e18    0.   8.608882285202036e14    1.0722296589345275e17   0.
2.6144                1.3695640633064608e16   2.2274050431085358e18   0.   8.575411352209084e14    1.0834896010028566e17   0.
2.7042                1.3539567016061346e16   2.2754104076390797e18   0.   8.527229857121071e14    1.0930604488532878e17   0.
