# Honda atmospheric neutrino fluxes
# (reprocessed by Python script by J. Kopp)
#
# Reference: http://arxiv.org/abs/1502.03916
#
# Format (all fluxes are in (m^2 sec sr GeV)^-1)
#   cos(th)   E [GeV]       nu_e      nu_mu     nu_tau   nu_e_bar  nu_mu_bar  nu_tau_bar
        -1     630.96 2.6049e-08 7.0735e-07          0 1.9995e-08 4.3531e-07          0
        -1     707.95 1.7484e-08 4.8378e-07          0 1.3399e-08 2.9661e-07          0
        -1     794.33 1.1787e-08  3.306e-07          0 8.9795e-09 2.0164e-07          0
        -1     891.25 7.8606e-09 2.2535e-07          0 5.9382e-09 1.3653e-07          0
        -1       1000 5.2478e-09 1.5479e-07          0 3.9332e-09 9.3048e-08          0
        -1       1122 3.4822e-09 1.0422e-07          0  2.664e-09  6.233e-08          0
        -1     1258.9 2.3057e-09 7.0498e-08          0 1.7774e-09 4.1999e-08          0
        -1     1412.5 1.5558e-09 4.7629e-08          0 1.1576e-09 2.8208e-08          0
        -1     1584.9 1.0435e-09 3.2103e-08          0 7.6832e-10 1.8881e-08          0
        -1     1778.3 6.8047e-10 2.1538e-08          0 5.1076e-10 1.2641e-08          0
        -1     1995.3 4.5401e-10 1.4453e-08          0 3.3557e-10 8.4688e-09          0
        -1     2238.7 3.0198e-10 9.6623e-09          0 2.1832e-10 5.6494e-09          0
        -1     2511.9 2.0228e-10 6.4658e-09          0 1.4342e-10 3.7436e-09          0
        -1     2818.4 1.3407e-10 4.3006e-09          0 9.6077e-11 2.4846e-09          0
        -1     3162.3 8.5752e-11 2.9241e-09          0 6.2913e-11 1.6894e-09          0
        -1     3548.1 5.5724e-11 1.9002e-09          0 4.0787e-11 1.0926e-09          0
        -1     3981.1 3.7172e-11 1.2637e-09          0 2.6826e-11 7.2169e-10          0
        -1     4466.8 2.4498e-11 8.3534e-10          0 1.7631e-11 4.7777e-10          0
        -1     5011.9 1.6019e-11 5.5092e-10          0  1.136e-11 3.1398e-10          0
        -1     5623.4  1.029e-11 3.6399e-10          0 7.3803e-12 2.0554e-10          0
        -1     6309.6 6.9013e-12  2.399e-10          0 5.0361e-12 1.3554e-10          0
