0	1	1	0	1	1	0	0.00456282125963635	0.979093811005353	0	0	0	0	-0.000104187555991968	-0.0202008406034976	0	1	1	0	1	1	0	0.00456282125963635	0.979093811005353	0	0	0	0	-0.000104187555991968	-0.0202008406034976	0	0.00456282125963635	0.979093811005353	0	0.00456282125963635	0.979093811005353	0	6.92861490290794	7.65596533620519	0	0	0	0	0.381789393020804	0.344314294179384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.000104187555991968	-0.0202008406034976	0	-0.000104187555991968	-0.0202008406034976	0	0.381789393020804	0.344314294179384	0	0	0	0	0.0211792596976	0.0203813616935597	0
0.125	1	1	0	1	1	0	0.00456282125963635	0.979093811005353	0	0	0	0	-0.000104187555991968	-0.0202008406034976	0	1	1	0	1	1	0	0.00456282125963635	0.979093811005353	0	0	0	0	-0.000104187555991968	-0.0202008406034976	0	0.00456282125963635	0.979093811005353	0	0.00456282125963635	0.979093811005353	0	6.92861490290794	7.65596533620519	0	0	0	0	0.381789393020804	0.344314294179384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.000104187555991968	-0.0202008406034976	0	-0.000104187555991968	-0.0202008406034976	0	0.381789393020804	0.344314294179384	0	0	0	0	0.0211792596976	0.0203813616935597	0
0.25	1	1	0	0.999999716037288	0.943643131623935	0	0.00519149811129912	1.07584828491644	0	-0.000711162554561854	-0.6826091137825	0	-0.000124307983364599	-0.0230933258941102	0	0.999999716037288	0.943643131623935	0	1	1	0	0.00519149811129912	1.07584828491644	0	0.000711162554561854	0.6826091137825	0	-0.000124307983364599	-0.0230933258941102	0	0.00519149811129912	1.07584828491644	0	0.00519149811129912	1.07584828491644	0	7.75587343228674	8.34884334864503	0	0	0	0	0.357644416546586	0.305004917836631	0	-0.000711162554561854	-0.6826091137825	0	0.000711162554561854	0.6826091137825	0	0	0	0	3.56210274824059	16.5358798544182	0	0	0	0	-0.000124307983364599	-0.0230933258941102	0	-0.000124307983364599	-0.0230933258941102	0	0.357644416546586	0.305004917836631	0	0	0	0	0.0173214365846848	0.0166650728741314	0
0.375	1	1	0	0.999992572036445	0.682201249378625	0	0.00573464818937134	1.00904640395104	0	-0.0186027577133719	-3.84926149684671	0	-0.000142707497971899	-0.0222369002710188	0	0.999992572036445	0.682201249378625	0	1	1	0	0.00573464818937134	1.00904640395104	0	0.0186027577133719	3.84926149684671	0	-0.000142707497971899	-0.0222369002710188	0	0.00573464818937134	1.00904640395104	0	0.00573464818937134	1.00904640395104	0	8.43266464617805	7.78244202575803	0	0	0	0	0.335926902421182	0.2444004160052	0	-0.0186027577133719	-3.84926149684671	0	0.0186027577133719	3.84926149684671	0	0	0	0	93.1783232266518	93.2465218452622	0	0	0	0	-0.000142707497971899	-0.0222369002710188	0	-0.000142707497971899	-0.0222369002710188	0	0.335926902421182	0.2444004160052	0	0	0	0	0.0151397405906055	0.0131568894476536	0
0.5	1	1	0	0.999988483814152	0.55194729637209	0	0.00616292993439352	0.980966524723916	0	-0.0288413928692214	-5.42693140630925	0	-0.000157876126621426	-0.0219922711070602	0	0.999988483814152	0.55194729637209	0	1	1	0	0.00616292993439352	0.980966524723916	0	0.0288413928692214	5.42693140630925	0	-0.000157876126621426	-0.0219922711070602	0	0.00616292993439352	0.980966524723916	0	0.00616292993439352	0.980966524723916	0	8.93735042467804	7.53080807576836	0	0	0	0	0.318457360268685	0.212463883488094	0	-0.0288413928692214	-5.42693140630925	0	0.0288413928692214	5.42693140630925	0	0	0	0	144.462056028576	131.464822108267	0	0	0	0	-0.000157876126621426	-0.0219922711070602	0	-0.000157876126621426	-0.0219922711070602	0	0.318457360268685	0.212463883488094	0	0	0	0	0.0139799728516173	0.0115732247912812	0
0.625	1	1	0	0.999985265998376	0.459497866069996	0	0.00650564099366308	0.957047978444612	0	-0.0369001625175617	-6.546703059821	0	-0.000170439007402957	-0.0217134910723896	0	0.999985265998376	0.459497866069996	0	1	1	0	0.00650564099366308	0.957047978444612	0	0.0369001625175617	6.546703059821	0	-0.000170439007402957	-0.0217134910723896	0	0.00650564099366308	0.957047978444612	0	0.00650564099366308	0.957047978444612	0	9.32084419406572	7.32102557402315	0	0	0	0	0.304405039220833	0.190658248704325	0	-0.0369001625175617	-6.546703059821	0	0.0369001625175617	6.546703059821	0	0	0	0	184.827181171416	158.590755754611	0	0	0	0	-0.000170439007402957	-0.0217134910723896	0	-0.000170439007402957	-0.0217134910723896	0	0.304405039220833	0.190658248704325	0	0	0	0	0.0133092725567043	0.0105767434394514	0
0.75	1	1	0	0.999982471004676	0.387157446365827	0	0.00678740398082534	0.935366123483681	0	-0.0439000071190566	-7.42290912321342	0	-0.000181046941884258	-0.0214111967486888	0	0.999982471004676	0.387157446365827	0	1	1	0	0.00678740398082534	0.935366123483681	0	0.0439000071190566	7.42290912321342	0	-0.000181046941884258	-0.0214111967486888	0	0.00678740398082534	0.935366123483681	0	0.00678740398082534	0.935366123483681	0	9.62208409059512	7.13489560096676	0	0	0	0	0.292897737713371	0.174318618643924	0	-0.0439000071190566	-7.42290912321342	0	0.0439000071190566	7.42290912321342	0	0	0	0	219.888315271205	179.816429276143	0	0	0	0	-0.000181046941884258	-0.0214111967486888	0	-0.000181046941884258	-0.0214111967486888	0	0.292897737713371	0.174318618643924	0	0	0	0	0.0128745471089954	0.00984549865109751	0
0.875	1	1	0	0.999979865566858	0.324770166794154	0	0.00702804345573446	0.913639838832708	0	-0.0504251237425984	-8.1785601529255	0	-0.00019029100810805	-0.0210606249531786	0	0.999979865566858	0.324770166794154	0	1	1	0	0.00702804345573446	0.913639838832708	0	0.0504251237425984	8.1785601529255	0	-0.00019029100810805	-0.0210606249531786	0	0.00702804345573446	0.913639838832708	0	0.00702804345573446	0.913639838832708	0	9.86982693999855	6.95300768555431	0	0	0	0	0.283160531664447	0.161020494607864	0	-0.0504251237425984	-8.1785601529255	0	0.0504251237425984	8.1785601529255	0	0	0	0	252.571610684064	198.121714668461	0	0	0	0	-0.00019029100810805	-0.0210606249531786	0	-0.00019029100810805	-0.0210606249531786	0	0.283160531664447	0.161020494607864	0	0	0	0	0.0125530444450434	0.00924026161866105	0
1	1	1	0	0.999977389233129	0.270983170654604	0	0.00723873938561657	0.89356892718423	0	-0.0566269092029769	-8.83004230276466	0	-0.000198509733575666	-0.0207177800548468	0	0.999977389233129	0.270983170654604	0	1	1	0	0.00723873938561657	0.89356892718423	0	0.0566269092029769	8.83004230276466	0	-0.000198509733575666	-0.0207177800548468	0	0.00723873938561657	0.89356892718423	0	0.00723873938561657	0.89356892718423	0	10.08022057288	6.78687959752276	0	0	0	0	0.274735864678189	0.149917341012234	0	-0.0566269092029769	-8.83004230276466	0	0.0566269092029769	8.83004230276466	0	0	0	0	283.635390533979	213.903558683616	0	0	0	0	-0.000198509733575666	-0.0207177800548468	0	-0.000198509733575666	-0.0207177800548468	0	0.274735864678189	0.149917341012234	0	0	0	0	0.0122903000305425	0.00872402547446281	0
1.125	1	1	0	0.999974989004021	0.22188650049425	0	0.00742875303690251	0.873795341344049	0	-0.0626380965525619	-9.42471399893124	0	-0.000206006130396273	-0.0203604327543498	0	0.999974989004021	0.22188650049425	0	1	1	0	0.00742875303690251	0.873795341344049	0	0.0626380965525619	9.42471399893124	0	-0.000206006130396273	-0.0203604327543498	0	0.00742875303690251	0.873795341344049	0	0.00742875303690251	0.873795341344049	0	10.265565734023	6.62534056144897	0	0	0	0	0.26723279667297	0.140179920062984	0	-0.0626380965525619	-9.42471399893124	0	0.0626380965525619	9.42471399893124	0	0	0	0	313.744494058613	228.309196583972	0	0	0	0	-0.000206006130396273	-0.0203604327543498	0	-0.000206006130396273	-0.0203604327543498	0	0.26723279667297	0.140179920062984	0	0	0	0	0.0120582577803421	0.00825911960655848	0
