0	1	1	0	1	1	0	0.00456447294018653	0.975512260676246	0	0	0	0	-0.000104350087133628	-0.0201080430951372	0	1	1	0	1	1	0	0.00456447294018653	0.975512260676246	0	0	0	0	-0.000104350087133628	-0.0201080430951372	0	0.00456447294018653	0.975512260676246	0	0.00456447294018653	0.975512260676246	0	6.93049733495146	7.62931646150813	0	0	0	0	0.381692037136709	0.345116770332709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.000104350087133628	-0.0201080430951372	0	-0.000104350087133628	-0.0201080430951372	0	0.381692037136709	0.345116770332709	0	0	0	0	0.0211624507438143	0.0205058484016918	0
0.125	1	1	0	1	1	0	0.00456447294018653	0.975512260676246	0	0	0	0	-0.000104350087133628	-0.0201080430951372	0	1	1	0	1	1	0	0.00456447294018653	0.975512260676246	0	0	0	0	-0.000104350087133628	-0.0201080430951372	0	0.00456447294018653	0.975512260676246	0	0.00456447294018653	0.975512260676246	0	6.93049733495146	7.62931646150813	0	0	0	0	0.381692037136709	0.345116770332709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.000104350087133628	-0.0201080430951372	0	-0.000104350087133628	-0.0201080430951372	0	0.381692037136709	0.345116770332709	0	0	0	0	0.0211624507438143	0.0205058484016918	0
0.25	1	1	0	0.999999745405365	0.93561039157092	0	0.00519784520662374	1.06225805440051	0	-0.000637612487724237	-0.779903759969101	0	-0.000124621957053279	-0.0227482325400075	0	0.999999745405365	0.93561039157092	0	1	1	0	0.00519784520662374	1.06225805440051	0	0.000637612487724237	0.779903759969101	0	-0.000124621957053279	-0.0227482325400075	0	0.00519784520662374	1.06225805440051	0	0.00519784520662374	1.06225805440051	0	7.76384434232462	8.24733315844549	0	0	0	0	0.357359077244865	0.305898097962796	0	-0.000637612487724237	-0.779903759969101	0	0.000637612487724237	0.779903759969101	0	0	0	0	3.19370189032848	18.8927962027873	0	0	0	0	-0.000124621957053279	-0.0227482325400075	0	-0.000124621957053279	-0.0227482325400075	0	0.357359077244865	0.305898097962796	0	0	0	0	0.0172765311528581	0.0168375475577673	0
0.375	1	1	0	0.999993327561996	0.647197338805993	0	0.00574624565133828	0.976904106566225	0	-0.0167106026597593	-4.27323800695836	0	-0.000143203580297526	-0.0214613944013618	0	0.999993327561996	0.647197338805993	0	1	1	0	0.00574624565133828	0.976904106566225	0	0.0167106026597593	4.27323800695836	0	-0.000143203580297526	-0.0214613944013618	0	0.00574624565133828	0.976904106566225	0	0.00574624565133828	0.976904106566225	0	8.44713223927952	7.53987378147455	0	0	0	0	0.335428319174266	0.242030040622311	0	-0.0167106026597593	-4.27323800695836	0	0.0167106026597593	4.27323800695836	0	0	0	0	83.7008125318944	103.517150365666	0	0	0	0	-0.000143203580297526	-0.0214613944013618	0	-0.000143203580297526	-0.0214613944013618	0	0.335428319174266	0.242030040622311	0	0	0	0	0.015075136409017	0.0131166927292799	0
0.5	1	1	0	0.999989628240117	0.510792595747598	0	0.0061797027214579	0.943123224524213	0	-0.0259752669397578	-5.92540789250804	0	-0.000158558570311882	-0.021071259489863	0	0.999989628240117	0.510792595747598	0	1	1	0	0.0061797027214579	0.943123224524213	0	0.0259752669397578	5.92540789250804	0	-0.000158558570311882	-0.021071259489863	0	0.0061797027214579	0.943123224524213	0	0.0061797027214579	0.943123224524213	0	8.95792563154758	7.24642091750751	0	0	0	0	0.317746639174998	0.20977995262582	0	-0.0259752669397578	-5.92540789250804	0	0.0259752669397578	5.92540789250804	0	0	0	0	130.106076534639	143.540176977705	0	0	0	0	-0.000158558570311882	-0.021071259489863	0	-0.000158558570311882	-0.021071259489863	0	0.317746639174998	0.20977995262582	0	0	0	0	0.0139028588926256	0.0114711824814765	0
0.625	1	1	0	0.99998669599449	0.416690818270212	0	0.00652717206041902	0.917312704327728	0	-0.0333188483332208	-7.06519320670549	0	-0.000171297896205194	-0.0207394344159297	0	0.99998669599449	0.416690818270212	0	1	1	0	0.00652717206041902	0.917312704327728	0	0.0333188483332208	7.06519320670549	0	-0.000171297896205194	-0.0207394344159297	0	0.00652717206041902	0.917312704327728	0	0.00652717206041902	0.917312704327728	0	9.34677044445181	7.02351477176068	0	0	0	0	0.303498611520152	0.188025827156611	0	-0.0333188483332208	-7.06519320670549	0	0.0333188483332208	7.06519320670549	0	0	0	0	166.888934821799	171.15093199819	0	0	0	0	-0.000171297896205194	-0.0207394344159297	0	-0.000171297896205194	-0.0207394344159297	0	0.303498611520152	0.188025827156611	0	0	0	0	0.0132248855032579	0.0104382115571261	0
0.75	1	1	0	0.999984125087994	0.344070362311059	0	0.00681326482894745	0.89524722995518	0	-0.0397574839409609	-7.94479114238163	0	-0.000182070304909481	-0.0204233457289267	0	0.999984125087994	0.344070362311059	0	1	1	0	0.00681326482894745	0.89524722995518	0	0.0397574839409609	7.94479114238163	0	-0.000182070304909481	-0.0204233457289267	0	0.00681326482894745	0.89524722995518	0	0.00681326482894745	0.89524722995518	0	9.65265530265902	6.8353137428627	0	0	0	0	0.291813576187511	0.171748741664624	0	-0.0397574839409609	-7.94479114238163	0	0.0397574839409609	7.94479114238163	0	0	0	0	199.139060262361	192.45877200627	0	0	0	0	-0.000182070304909481	-0.0204233457289267	0	-0.000182070304909481	-0.0204233457289267	0	0.291813576187511	0.171748741664624	0	0	0	0	0.0127861745218264	0.00968083343496185	0
0.875	1	1	0	0.999981712542337	0.281971585052518	0	0.00705778914658706	0.873840710809152	0	-0.0457995171302072	-8.69694775670183	0	-0.00019146522498824	-0.0200781289947375	0	0.999981712542337	0.281971585052518	0	1	1	0	0.00705778914658706	0.873840710809152	0	0.0457995171302072	8.69694775670183	0	-0.00019146522498824	-0.0200781289947375	0	0.00705778914658706	0.873840710809152	0	0.00705778914658706	0.873840710809152	0	9.90437553541337	6.65637927344302	0	0	0	0	0.281917856949196	0.158490256934829	0	-0.0457995171302072	-8.69694775670183	0	0.0457995171302072	8.69694775670183	0	0	0	0	229.40266580559	210.679406854207	0	0	0	0	-0.00019146522498824	-0.0200781289947375	0	-0.00019146522498824	-0.0200781289947375	0	0.281917856949196	0.158490256934829	0	0	0	0	0.0124628593280536	0.00905681122987073	0
1	1	1	0	0.999979402369081	0.228603465021938	0	0.00727200573042357	0.854337185400899	0	-0.0515851665937105	-9.34335636967197	0	-0.000199823322291079	-0.0197481255372143	0	0.999979402369081	0.228603465021938	0	1	1	0	0.00727200573042357	0.854337185400899	0	0.0515851665937105	9.34335636967197	0	-0.000199823322291079	-0.0197481255372143	0	0.00727200573042357	0.854337185400899	0	0.00727200573042357	0.854337185400899	0	10.1182150639231	6.49485671281412	0	0	0	0	0.273350831880758	0.147392082635942	0	-0.0515851665937105	-9.34335636967197	0	0.0515851665937105	9.34335636967197	0	0	0	0	258.382085098833	226.338346861183	0	0	0	0	-0.000199823322291079	-0.0197481255372143	0	-0.000199823322291079	-0.0197481255372143	0	0.273350831880758	0.147392082635942	0	0	0	0	0.0121996602419157	0.00852643701997159	0
1.125	1	1	0	0.999977147976322	0.180023502142368	0	0.00746519064565565	0.835274256369066	0	-0.0572311181354631	-9.93176957225675	0	-0.000207447554361815	-0.0194080014309705	0	0.999977147976322	0.180023502142368	0	1	1	0	0.00746519064565565	0.835274256369066	0	0.0572311181354631	9.93176957225675	0	-0.000207447554361815	-0.0194080014309705	0	0.00746519064565565	0.835274256369066	0	0.00746519064565565	0.835274256369066	0	10.3065290741733	6.3388540326778	0	0	0	0	0.265721029831132	0.137644428573722	0	-0.0572311181354631	-9.93176957225675	0	0.0572311181354631	9.93176957225675	0	0	0	0	286.66177920576	240.592375742778	0	0	0	0	-0.000207447554361815	-0.0194080014309705	0	-0.000207447554361815	-0.0194080014309705	0	0.265721029831132	0.137644428573722	0	0	0	0	0.0119680845525849	0.00805132400898207	0
