0.0001 0 149.18
0.0001 24 123.378
0.0001 48 100.521
0.0001 72 83.5687
0.0001 96 74.9266
0.0001 120 76.1385
0.0001 144 87.0862
0.0001 168 105.978
0.0001 192 129.944
0.0001 216 155.436
0.0001 240 178.33
0.0001 264 194.199
0.0001 288 199.275
0.0001 312 191.933
0.0001 336 173.768
0.0001 360 149.18

0.000125893 0 152.999
0.000125893 24 124.116
0.000125893 48 98.6976
0.000125893 72 79.7989
0.000125893 96 70.0877
0.000125893 120 71.4049
0.000125893 144 83.6233
0.000125893 168 104.672
0.000125893 192 131.375
0.000125893 216 159.9
0.000125893 240 185.712
0.000125893 264 203.81
0.000125893 288 209.737
0.000125893 312 201.463
0.000125893 336 180.807
0.000125893 360 152.999

0.000158489 0 157.534
0.000158489 24 125.226
0.000158489 48 97.0059
0.000158489 72 75.9321
0.000158489 96 64.9904
0.000158489 120 66.4224
0.000158489 144 80.0679
0.000158489 168 103.508
0.000158489 192 133.216
0.000158489 216 165.089
0.000158489 240 194.214
0.000158489 264 214.897
0.000158489 288 221.865
0.000158489 312 212.547
0.000158489 336 189.02
0.000158489 360 157.534

0.000199526 0 162.935
0.000199526 24 126.832
0.000199526 48 95.56
0.000199526 72 72.0445
0.000199526 96 59.6735
0.000199526 120 61.2349
0.000199526 144 76.4994
0.000199526 168 102.581
0.000199526 192 135.58
0.000199526 216 171.154
0.000199526 240 204.013
0.000199526 264 227.704
0.000199526 288 235.947
0.000199526 312 225.48
0.000199526 336 198.632
0.000199526 360 162.935

0.000251189 0 169.385
0.000251189 24 129.091
0.000251189 48 94.5179
0.000251189 72 68.2395
0.000251189 96 54.1914
0.000251189 120 55.9123
0.000251189 144 73.0256
0.000251189 168 102.023
0.000251189 192 138.601
0.000251189 216 178.239
0.000251189 240 215.309
0.000251189 264 242.516
0.000251189 288 252.346
0.000251189 312 240.616
0.000251189 336 209.921
0.000251189 360 169.385

0.000316228 0 177.11
0.000316228 24 132.209
0.000316228 48 94.0887
0.000316228 72 64.654
0.000316228 96 48.6123
0.000316228 120 50.5558
0.000316228 144 69.8041
0.000316228 168 102.012
0.000316228 192 142.446
0.000316228 216 186.517
0.000316228 240 228.331
0.000316228 264 259.664
0.000316228 288 271.477
0.000316228 312 258.389
0.000316228 336 223.223
0.000316228 360 177.11

0.000398107 0 186.384
0.000398107 24 136.444
0.000398107 48 94.5506
0.000398107 72 61.4407
0.000398107 96 43.0154
0.000398107 120 45.303
0.000398107 144 67.0538
0.000398107 168 102.781
0.000398107 192 147.325
0.000398107 216 196.182
0.000398107 240 243.331
0.000398107 264 279.516
0.000398107 288 293.838
0.000398107 312 279.323
0.000398107 336 238.955
0.000398107 360 186.384

0.000501187 0 197.542
0.000501187 24 142.142
0.000501187 48 96.2658
0.000501187 72 58.7953
0.000501187 96 37.4838
0.000501187 120 40.3553
0.000501187 144 65.0791
0.000501187 168 104.636
0.000501187 192 153.489
0.000501187 216 207.452
0.000501187 240 260.576
0.000501187 264 302.485
0.000501187 288 320.011
0.000501187 312 304.056
0.000501187 336 257.629
0.000501187 360 197.542

0.000630957 0 210.997
0.000630957 24 149.725
0.000630957 48 99.6978
0.000630957 72 56.8989
0.000630957 96 32.0908
0.000630957 120 35.9953
0.000630957 144 64.3016
0.000630957 168 107.983
0.000630957 192 161.245
0.000630957 216 220.561
0.000630957 240 280.342
0.000630957 264 329.049
0.000630957 288 350.674
0.000630957 312 333.366
0.000630957 336 279.875
0.000630957 360 210.997

0.000794328 0 227.249
0.000794328 24 159.747
0.000794328 48 105.424
0.000794328 72 55.883
0.000794328 96 26.8829
0.000794328 120 32.6431
0.000794328 144 65.2985
0.000794328 168 113.333
0.000794328 192 170.965
0.000794328 216 235.739
0.000794328 240 302.897
0.000794328 264 359.688
0.000794328 288 386.604
0.000794328 312 368.171
0.000794328 336 306.481
0.000794328 360 227.249

0.001 0 707.225
0.001 24 172.896
0.001 48 114.137
0.001 72 55.7029
0.001 96 21.8698
0.001 120 30.9329
0.001 144 68.8656
0.001 168 121.366
0.001 192 183.088
0.001 216 253.199
0.001 240 328.415
0.001 264 394.894
0.001 288 428.668
0.001 312 409.589
0.001 336 646.282
0.001 360 707.225

0.00125893 0 698.147
0.00125893 24 790.778
0.00125893 48 126.599
0.00125893 72 55.8757
0.00125893 96 17.0729
0.00125893 120 31.8451
0.00125893 144 76.05
0.00125893 168 132.922
0.00125893 192 198.122
0.00125893 216 273.081
0.00125893 240 356.987
0.00125893 264 435.097
0.00125893 288 477.818
0.00125893 312 597.414
0.00125893 336 457.474
0.00125893 360 698.147

0.00158489 0 688.369
0.00158489 24 782.338
0.00158489 48 143.493
0.00158489 72 54.832
0.00158489 96 12.8327
0.00158489 120 36.9228
0.00158489 144 88.3317
0.00158489 168 149.101
0.00158489 192 216.672
0.00158489 216 295.406
0.00158489 240 388.271
0.00158489 264 480.597
0.00158489 288 575.064
0.00158489 312 583.015
0.00158489 336 356.037
0.00158489 360 688.369

0.00199526 0 676.765
0.00199526 24 760.967
0.00199526 48 165.284
0.00199526 72 46.422
0.00199526 96 10.9081
0.00199526 120 48.6112
0.00199526 144 107.711
0.00199526 168 171.32
0.00199526 192 239.44
0.00199526 216 319.722
0.00199526 240 421.335
0.00199526 264 589.57
0.00199526 288 554.934
0.00199526 312 572.129
0.00199526 336 351.757
0.00199526 360 676.765

0.00251189 0 409.737
0.00251189 24 505.609
0.00251189 48 211.014
0.00251189 72 21.2724
0.00251189 96 15.7396
0.00251189 120 70.5623
0.00251189 144 136.862
0.00251189 168 201.455
0.00251189 192 267.336
0.00251189 216 345.25
0.00251189 240 453.301
0.00251189 264 555.428
0.00251189 288 541.962
0.00251189 312 306.913
0.00251189 336 351.136
0.00251189 360 409.737

0.00316228 0 405.476
0.00316228 24 409.902
0.00316228 48 115.523
0.00316228 72 7.32206
0.00316228 96 34.2644
0.00316228 120 107.937
0.00316228 144 179.489
0.00316228 168 242.035
0.00316228 192 301.593
0.00316228 216 370.19
0.00316228 240 591.202
0.00316228 264 534.503
0.00316228 288 542.674
0.00316228 312 313.133
0.00316228 336 356.101
0.00316228 360 405.476

0.00398107 0 400.771
0.00398107 24 303.308
0.00398107 48 50.193
0.00398107 72 6.67286
0.00398107 96 76.1475
0.00398107 120 167.48
0.00398107 144 239.895
0.00398107 168 295.274
0.00398107 192 343.149
0.00398107 216 391.886
0.00398107 240 560.898
0.00398107 264 537.169
0.00398107 288 564.797
0.00398107 312 332.792
0.00398107 336 368.669
0.00398107 360 400.771

0.00501187 0 376.306
0.00501187 24 210.008
0.00501187 48 22.4569
0.00501187 72 35.0002
0.00501187 96 153.368
0.00501187 120 256.308
0.00501187 144 320.259
0.00501187 168 360.056
0.00501187 192 386.578
0.00501187 216 378.666
0.00501187 240 553.612
0.00501187 264 582.61
0.00501187 288 387.147
0.00501187 312 406.754
0.00501187 336 412.184
0.00501187 360 376.306

0.00630957 0 364.076
0.00630957 24 148.007
0.00630957 48 16.6207
0.00630957 72 112.62
0.00630957 96 277.936
0.00630957 120 379.302
0.00630957 144 422.252
0.00630957 168 435.707
0.00630957 192 427.05
0.00630957 216 358.389
0.00630957 240 297.615
0.00630957 264 686.861
0.00630957 288 471.588
0.00630957 312 467.88
0.00630957 336 426.302
0.00630957 360 364.076

0.00794328 0 365.46
0.00794328 24 119.193
0.00794328 48 52.0116
0.00794328 72 254.738
0.00794328 96 458.938
0.00794328 120 542.046
0.00794328 144 549.556
0.00794328 168 523.605
0.00794328 192 465.651
0.00794328 216 350.03
0.00794328 240 377.292
0.00794328 264 599.333
0.00794328 288 606.19
0.00794328 312 532.138
0.00794328 336 477.852
0.00794328 360 365.46

0.01 0 379.444
0.01 24 107.43
0.01 48 157.304
0.01 72 468.927
0.01 96 701.254
0.01 120 749.82
0.01 144 705.702
0.01 168 626.575
0.01 192 507.35
0.01 216 389.765
0.01 240 538.688
0.01 264 835.022
0.01 288 741.47
0.01 312 665.956
0.01 336 552.878
0.01 360 379.444

