0.	2.105784396190476e-7	8.370468358095238e-7	0.	1.5980917653333334e-6	9.634840685714286e-8	0.
0.125	9.769935695238095e-8	1.1474747550476192e-6	0.	1.5195962986666668e-6	8.571996647619049e-8	0.
0.25	6.286219123809523e-8	1.2990246857142856e-6	0.	1.3766941653333333e-6	6.889384838095239e-8	0.
0.375	3.8543788190476186e-8	1.3197811459047618e-6	0.	1.6334730148571428e-6	5.047131885714286e-8	0.
0.5	6.043597257142856e-8	1.4443810849523809e-6	0.	1.3564370361904763e-6	1.2141658514285715e-7	0.
0.625	6.648215923809524e-8	1.5613077196190478e-6	0.	1.6066842163809524e-6	2.9168405333333333e-8	0.
0.75	2.7596245333333332e-8	1.9002678537142857e-6	0.	1.3753440441904762e-6	8.674420266666667e-8	0.
0.875	3.490619885714286e-8	1.5757291108571429e-6	0.	1.7458930255238097e-6	5.1514975999999994e-8	0.
1.	2.1601737142857145e-8	1.5550204495238095e-6	0.	1.2380045958095239e-6	3.8936848761904764e-8	0.
1.125	4.218143390476191e-8	1.4243085622857144e-6	0.	1.4427925150476187e-6	2.166499961904762e-8	0.
1.25	2.9727149714285715e-8	1.3532318887619047e-6	0.	1.2875566674285714e-6	2.0907736380952383e-8	0.
1.375	2.3975442285714288e-8	1.438814976e-6	0.	1.1931563520000001e-6	3.844521752380952e-8	0.
1.5	4.395424304761905e-8	1.7498449950476194e-6	0.	1.3889395215238097e-6	4.0397689904761914e-8	0.
1.625	2.1727093333333332e-8	1.3580373942857142e-6	0.	1.4169989500952382e-6	3.491601523809524e-8	0.
1.75	2.012677028571429e-8	1.1182443535238096e-6	0.	1.3911473158095237e-6	2.2310782476190475e-8	0.
1.875	2.1890697142857142e-8	1.161097216e-6	0.	1.098334332952381e-6	2.8419174095238095e-8	0.
2.	3.649935238095239e-8	1.2491478948571428e-6	0.	9.743868693333334e-7	2.5895462095238095e-8	0.
2.125	2.2303274666666667e-8	1.2469771230476191e-6	0.	9.201362057142858e-7	2.0220972190476187e-8	0.
2.25	2.8418854095238093e-8	1.1028743801904762e-6	0.	9.893444662857143e-7	2.6349987047619048e-8	0.
2.375	3.839025066666667e-8	1.1524544975238094e-6	0.	1.0218823680000001e-6	4.256765866666666e-8	0.
2.5	3.270435504761905e-8	1.0927919908571428e-6	0.	9.214759939047619e-7	2.749915123809524e-8	0.
2.625	2.151925638095238e-8	6.817333394285713e-7	0.	8.358251733333335e-7	2.8494208e-8	0.
2.75	2.454164876190476e-8	7.589172571428572e-7	0.	7.219920121904762e-7	3.4818162285714285e-8	0.
2.875	1.881214780952381e-8	7.337843931428571e-7	0.	6.966873493333334e-7	1.0436571428571427e-8	0.
3.	2.916011580952381e-8	6.393102552380953e-7	0.	5.542658697142857e-7	1.815836038095238e-8	0.
3.125	2.4637945904761906e-8	6.21659318857143e-7	0.	5.706096213333334e-7	2.015419276190476e-8	0.
3.25	3.055434361904762e-8	5.369443321904762e-7	0.	6.281957546666666e-7	2.2224539428571428e-8	0.
3.375	2.3854070857142857e-8	5.482450011428572e-7	0.	5.679659443809525e-7	2.3775529142857145e-8	0.
3.5	1.866667123809524e-8	6.093191740952381e-7	0.	5.312367100952381e-7	2.995316114285714e-8	0.
3.625	2.154849980952381e-8	4.613218468571429e-7	0.	4.0005648914285716e-7	2.442754133333333e-8	0.
3.75	2.102411885714286e-8	4.528201295238095e-7	0.	4.2647987199999995e-7	2.4121152e-8	0.
3.875	1.4592021333333333e-8	3.8509628952380953e-7	0.	4.0108591085714285e-7	1.4856767999999999e-8	0.
4.	1.4945170285714285e-8	3.396315123809524e-7	0.	3.53729219047619e-7	1.7060368761904763e-8	0.
4.125	1.4025941333333334e-8	3.7772605257142855e-7	0.	3.3464061714285713e-7	2.4683296000000002e-8	0.
4.25	1.6065956571428572e-8	3.1949765028571424e-7	0.	3.1200873142857146e-7	2.1063513904761905e-8	0.
4.375	1.4140601904761905e-8	2.772831603809524e-7	0.	2.984516693333333e-7	6.640720761904762e-9	0.
4.5	1.080634819047619e-8	2.698202864761905e-7	0.	2.8724874361904765e-7	1.1030310095238095e-8	0.
4.625	1.0051075047619048e-8	2.3238241219047617e-7	0.	2.915952716190476e-7	1.0172347428571427e-8	0.
4.75	1.2623172571428572e-8	2.4106536533333335e-7	0.	2.3961569066666666e-7	6.251872e-9	0.
4.875	1.1070956190476191e-8	2.1176418133333334e-7	0.	2.1729519847619048e-7	1.086740419047619e-8	0.
5.	8.107424e-9	2.1850871771428573e-7	0.	2.388722758095238e-7	9.00026361904762e-9	0.
5.125	4.929356190476191e-9	1.99485376e-7	0.	2.4624942933333337e-7	1.6845398857142855e-8	0.
5.25	1.6059638857142858e-8	1.6115658057142855e-7	0.	2.2042811733333332e-7	8.877735619047619e-9	0.
5.375	1.3187305142857145e-8	2.1343736076190478e-7	0.	2.2506695923809527e-7	1.2631579428571427e-8	0.
5.5	6.200143238095238e-9	1.5282670628571429e-7	0.	1.5851467276190477e-7	1.3203593142857144e-8	0.
5.625	1.106551619047619e-8	1.4249822019047618e-7	0.	1.6177972114285714e-7	6.2654796190476195e-9	0.
5.75	4.825401904761904e-9	1.205462902857143e-7	0.	1.5524001676190477e-7	5.438238476190477e-9	0.
5.875	1.4489813333333332e-8	1.0022007923809523e-7	0.	1.1541050209523809e-7	9.548934095238097e-9	0.
6.	1.0218875428571428e-8	9.238231161904763e-8	0.	1.1984973104761906e-7	1.080912304761905e-8	0.
6.125	7.15252419047619e-9	7.548136533333334e-8	0.	9.451657447619046e-8	1.269840761904762e-9	0.
6.25	5.6066255238095245e-9	8.324624457142857e-8	0.	9.10366521904762e-8	8.835058285714285e-9	0.
6.375	1.4423561142857142e-8	9.717604876190476e-8	0.	7.254785523809524e-8	3.968259047619048e-9	0.
6.5	6.308988952380953e-9	6.087377371428571e-8	0.	8.71287801904762e-8	3.968259047619048e-9	0.
6.625	1.1079969523809525e-8	5.6911622095238094e-8	0.	7.032246857142857e-8	6.5947032380952375e-9	0.
6.75	5.528940190476191e-9	3.80188099047619e-8	0.	5.642904685714285e-8	9.692205714285715e-9	0.
6.875	6.051075047619047e-9	6.410436266666667e-8	0.	5.839758933333333e-8	9.937889523809523e-10	0.
7.	3.6825447619047617e-9	3.10390460952381e-8	0.	5.988723657142858e-8	3.5652175238095236e-9	0.
7.125	4.422360380952381e-9	2.1116882285714287e-8	0.	4.1524992e-8	4.426305523809524e-9	0.
7.25	3.7142857142857147e-9	3.443854019047619e-8	0.	3.616568076190476e-8	3.6190476190476194e-9	0.
7.375	7.592432761904761e-9	3.548519009523809e-8	0.	3.5312752761904767e-8	5.523809523809525e-9	0.
7.5	3.5107961904761906e-9	3.1951265523809523e-8	0.	3.3892864e-8	4.317459809523809e-9	0.
7.625	3.986986666666666e-9	3.2223263999999995e-8	0.	3.1241554285714284e-8	2.857142857142857e-9	0.
